company_key,company_name,company_disclosed,country_key
co-d44c20f4c5a635b5,Wipro,True,gb
co-256ec22b0bb136ea,Wise,True,gb
co-8e4a7d2aa046c2bb,Work at Acme.com,True,gb
co-11f0f4b7840f84ae,Workman LLP,True,gb
co-9d81a53d1effc899,Wythenshawe Community Housing Group,True,gb
co-edb7e404d7c0e758,XIST4 IT Recruitment Ltd,True,gb
co-44d66c0f5b874503,Xist4 IT,True,gb
co-000e07637af58224,Xylem,True,gb
co-2ffb9a38531a660f,Yolk Recruitment,True,gb
co-752faaca504fee98,Yolk Recruitment Ltd,True,gb
co-d587d9d2c340479b,Yorkshire Water,True,gb
co-4fc49b289380ab61,ZIGUP,True,gb
co-9a1f385cb8d0434f,Zachary Daniels,True,gb
co-c3abba55f47f9a36,Zachary Daniels Recruitment,True,gb
co-6473c312fdd898a0,Zebra Technologies,True,gb
co-ee8b2d11bc295559,Zepz,True,gb
co-6ea1267e412f45bf,Zippd,True,gb
co-854e417169db6399,Zopa,True,gb
co-cc5e7fd9044e18f8,Zopa Bank,True,gb
co-fcbf6492714fa4ea,bp,True,gb
co-26e373271421f21c,cgi,True,gb
co-904b89263356a5fa,i.AI,True,gb
co-a720446d2134494c,iProov,True,gb
co-f2f58683bca17577,iamproperty & iamsold,True,gb
co-17658d5df6a93d32,max20 Project Solutions,True,gb
co-74e483aa5fa923df,tem,True,gb
